subject,date,probe,neuron_id,region,allen_acronym,x,y,z,p,r
459601,20240409,probe01,120,root,ProS,-2188.4254551428103,-2996.671819245208,-1823.2874347212864,0.0,0.6609364224112166
459601,20240409,probe01,123,root,ProS,-2188.4254551428103,-2996.671819245208,-1823.2874347212864,0.0,0.8378004254272767
459601,20240409,probe01,124,root,ProS,-2188.4254551428103,-2996.671819245208,-1823.2874347212864,0.0,0.6638731290618864
459601,20240409,probe01,127,root,DG-mo,-2112.72058845572,-3029.795424513676,-2019.3906235520324,0.098,-0.08318647750830085
459601,20240409,probe01,129,root,DG-mo,-2118.0568668191977,-3027.460610573047,-2005.5677182440843,0.0,0.4517883019833132
459601,20240409,probe01,130,root,ProS,-2174.8847472800785,-3002.596366528999,-1858.3628018292247,0.0,0.2409884586806567
459601,20240409,probe01,131,root,ProS,-2174.8847472800785,-3002.596366528999,-1858.3628018292247,0.0,0.15430309102676892
459601,20240409,probe01,132,root,ProS,-2174.8847472800785,-3002.596366528999,-1858.3628018292247,0.0,0.6687047330763995
459601,20240409,probe01,133,root,ProS,-2174.8847472800785,-3002.596366528999,-1858.3628018292247,0.0,0.3875007618528956
459601,20240409,probe01,134,root,ProS,-2174.8847472800785,-3002.596366528999,-1858.3628018292247,0.0,0.19368322580753528
459601,20240409,probe01,136,root,ProS,-2174.8847472800785,-3002.596366528999,-1858.3628018292247,0.0,0.323690118156556
459601,20240409,probe01,137,root,DG-mo,-2129.5480123930074,-3022.432820594331,-1975.801464250711,0.0,0.29149183664701805
459601,20240409,probe01,139,root,DG-mo,-2129.5480123930074,-3022.432820594331,-1975.801464250711,0.0,-0.2057504202129122
459601,20240409,probe01,140,root,DG-mo,-2129.5480123930074,-3022.432820594331,-1975.801464250711,0.0,0.17120073087603646
459601,20240409,probe01,141,root,ProS,-2199.0980118697653,-2992.0021913639494,-1795.6416241053907,0.0,0.6912837925834103
459601,20240409,probe01,145,root,DG-mo,-2128.7294235461527,-3022.790982691788,-1977.9219076281884,0.01,-0.10549589690664128
459601,20240409,probe01,146,root,DG-mo,-2128.7294235461527,-3022.790982691788,-1977.9219076281884,0.0,0.20007821567037098
459601,20240409,probe01,147,root,DG-mo,-2123.393145182675,-3025.1257966324174,-1991.744812936136,0.0,0.17050402063869693
459601,20240409,probe01,149,root,ProS,-2190.8935823705115,-2995.5919247071115,-1816.8940859053812,0.0,0.6566781639305757
459601,20240409,probe01,156,root,DG-mo,-2140.2205691199624,-3017.7631927130724,-1948.155653634815,0.0,0.7532713078241575
459601,20240409,probe01,158,root,DG-mo,-2145.55684748344,-3015.428378772443,-1934.3327483268674,0.0,0.5977888198065489
459601,20240409,probe01,160,root,DG-mo,-2145.55684748344,-3015.428378772443,-1934.3327483268674,0.0,0.927185456217611
459601,20240409,probe01,161,root,ProS,-2209.7705685967203,-2987.332563482691,-1767.995813489495,0.0,0.512807809806497
459601,20240409,probe01,162,root,ProS,-2215.106846960198,-2984.9977495420617,-1754.1729081815474,0.0,0.7140970954623885
459601,20240409,probe01,163,root,ProS,-2215.106846960198,-2984.9977495420617,-1754.1729081815474,0.0,0.2818610643504724
459601,20240409,probe01,164,root,ProS,-2209.7705685967203,-2987.332563482691,-1767.995813489495,0.0,0.47313542073169224
459601,20240409,probe01,165,root,ProS,-2215.106846960198,-2984.9977495420617,-1754.1729081815474,0.0,0.1507935169081498
459601,20240409,probe01,166,root,ProS,-2209.7705685967203,-2987.332563482691,-1767.995813489495,0.0,0.21760686916469463
459601,20240409,probe01,167,root,ProS,-2215.106846960198,-2984.9977495420617,-1754.1729081815474,0.0,0.7493940468942675
459601,20240409,probe01,169,root,ProS,-2215.106846960198,-2984.9977495420617,-1754.1729081815474,0.0,0.3397471210225361
459601,20240409,probe01,171,root,ProS,-2215.106846960198,-2984.9977495420617,-1754.1729081815474,0.031,0.10435250865119594
459601,20240409,probe01,172,root,ProS,-2215.106846960198,-2984.9977495420617,-1754.1729081815474,0.0,0.648247014617044
459601,20240409,probe01,181,root,DG-mo,-2139.4019802731077,-3018.1213548105297,-1950.2760970122931,0.0,0.8323235385945791
459601,20240409,probe01,182,root,DG-mo,-2139.4019802731077,-3018.1213548105297,-1950.2760970122931,0.0,0.18485888514648632
459601,20240409,probe01,183,root,ProS,-2201.5661390974665,-2990.922296825853,-1789.2482752894855,0.0,0.14670058856614088
459601,20240409,probe01,184,root,ProS,-2196.2298607339885,-2993.257110766482,-1803.0711805974333,0.0,0.5051761780580253
459601,20240409,probe01,188,root,ProS,-2201.5661390974665,-2990.922296825853,-1789.2482752894855,0.969,-0.0020569707137839087
459601,20240409,probe01,191,root,ProS,-2156.229404210395,-3010.7587508911847,-1906.686937710972,0.593,-0.024648837813166683
459601,20240409,probe01,194,root,ProS,-2150.8931258469174,-3013.0935648318136,-1920.5098430189196,0.0,0.5536054996637765
459601,20240409,probe01,195,root,ProS,-2150.8931258469174,-3013.0935648318136,-1920.5098430189196,0.0,0.3541385291625402
459601,20240409,probe01,196,root,ProS,-2225.779403687153,-2980.3281216608034,-1726.5270975656515,0.0,0.5861024036185247
459601,20240409,probe01,200,root,DG-mo,-2139.4019802731077,-3018.1213548105297,-1950.2760970122931,0.799,0.005948224153159969
459601,20240409,probe01,202,root,ProS,-2150.074537000063,-3013.4517269292714,-1922.6302863963972,0.02,0.03473311871145046
459601,20240409,probe01,206,root,ProS,-2150.074537000063,-3013.4517269292714,-1922.6302863963972,0.0,0.5610065184332241
459601,20240409,probe01,207,root,ProS,-2212.238695824421,-2986.2526689445945,-1761.6024646735898,0.0,0.22053314269057586
459601,20240409,probe01,208,root,ProS,-2206.9024174609435,-2988.5874828852234,-1775.4253699815379,0.0,0.21856455860683932
459601,20240409,probe01,209,root,ProS,-2206.9024174609435,-2988.5874828852234,-1775.4253699815379,0.0,0.27701982220201593
459601,20240409,probe01,210,root,ProS,-2212.238695824421,-2986.2526689445945,-1761.6024646735898,0.008,0.0465862546713528
459601,20240409,probe01,211,root,ProS,-2166.901971291094,-3006.08911847979,-1879.0411002751061,0.0,0.6335936714835159
459601,20240409,probe01,215,root,ProS,-2161.565692927617,-3008.4239324204195,-1892.864005583054,0.0,0.8717719540662812
459601,20240409,probe01,218,root,ProS,-2166.901971291094,-3006.08911847979,-1879.0411002751061,0.0,0.18000960205743344
459601,20240409,probe01,219,root,ProS,-2166.901971291094,-3006.08911847979,-1879.0411002751061,0.884,-0.00895984117773713
459601,20240409,probe01,221,dCA1,CA1,-2231.115692404375,-2977.993303190038,-1712.7041654377338,0.0,0.3534756912335938
459601,20240409,probe01,222,dCA1,CA1,-2236.451970767852,-2975.6584892494093,-1698.881260129786,0.0,0.8546604975115095
459601,20240409,probe01,224,dCA1,CA1,-2231.115692404375,-2977.993303190038,-1712.7041654377338,0.0,0.6304751652766276
459601,20240409,probe01,226,root,ProS,-2160.7471040807623,-3008.782094517877,-1894.9844489605316,0.005,0.09115542206850726
459601,20240409,probe01,230,root,ProS,-2222.9112629051206,-2981.5830365332,-1733.9566272377242,0.071,-0.033109145956656136
459601,20240409,probe01,232,root,ProS,-2177.5745280180495,-3001.419490598532,-1851.3952896592104,0.0,0.525874725720159
459601,20240409,probe01,233,root,ProS,-2172.238249654572,-3003.7543045391612,-1865.2181949671583,0.0,0.18319908035107363
459601,20240409,probe01,234,root,ProS,-2172.238249654572,-3003.7543045391612,-1865.2181949671583,0.0,0.5127240205353663
459601,20240409,probe01,236,root,ProS,-2172.238249654572,-3003.7543045391612,-1865.2181949671583,0.0,0.3249415419858054
459601,20240409,probe01,237,root,ProS,-2172.238249654572,-3003.7543045391612,-1865.2181949671583,0.0,0.5921374918899982
459601,20240409,probe01,239,root,ProS,-2177.5745280180495,-3001.419490598532,-1851.3952896592104,0.0,0.8269002500373284
459601,20240409,probe01,241,dCA1,CA1,-2241.7882491313294,-2973.32367530878,-1685.058354821838,0.0,0.4339475423026453
459601,20240409,probe01,242,dCA1,CA1,-2241.7882491313294,-2973.32367530878,-1685.058354821838,0.0,0.18747746179130403
459601,20240409,probe01,245,root,ProS,-2176.7559391711948,-3001.777652695989,-1853.5157330366883,0.0,0.6792266970069394
459601,20240409,probe01,247,root,ProS,-2171.4196608077177,-3004.1124666366186,-1867.3386383446361,0.0,0.7264372271537591
459601,20240409,probe01,251,dCA1,CA1,-2233.5838196320756,-2976.9134086519416,-1706.3108166218287,0.0,0.3232275534096136
459601,20240409,probe01,253,root,ProS,-2182.910806381527,-2999.0846766579025,-1837.5723843512626,0.187,0.09526578015074122
459601,20240409,probe01,255,root,ProS,-2188.2470847450045,-2996.7498627172736,-1823.749479043315,0.005,-0.0698354504138769
459601,20240409,probe01,258,root,ProS,-2188.2470847450045,-2996.7498627172736,-1823.749479043315,0.478,0.046819785703394776
459601,20240409,probe01,259,dCA1,CA1,-2257.797084221762,-2966.319233486892,-1643.5896388979947,0.0,0.5562184961515653
459601,20240409,probe01,261,dCA1,CA1,-2252.4608058582844,-2968.654047427521,-1657.4125442059426,0.0,0.18339016594923674
459601,20240409,probe01,262,dCA1,CA1,-2257.797084221762,-2966.319233486892,-1643.5896388979947,0.0,0.7246881156390881
459601,20240409,probe01,263,dCA1,CA1,-2257.797084221762,-2966.319233486892,-1643.5896388979947,0.0,0.7989160626152692
459601,20240409,probe01,271,root,ProS,-2198.9196414719595,-2992.080234836015,-1796.1036684274193,0.0,0.2177705596784782
459601,20240409,probe01,274,root,ProS,-2193.583363108482,-2994.415048776644,-1809.9265737353671,0.0,0.1736604394881739
459601,20240409,probe01,277,dCA1,CA1,-2268.4696409487174,-2961.6496056056335,-1615.943828282099,0.0,0.189215017057638
459601,20240409,probe01,278,dCA1,CA1,-2263.13336258524,-2963.984419546263,-1629.766733590047,0.0,0.4338126265609253
459601,20240409,probe01,280,dCA1,CA1,-2268.4696409487174,-2961.6496056056335,-1615.943828282099,0.0,0.20570902809364577
459601,20240409,probe01,285,root,ProS,-2192.7647742616273,-2994.7732108741016,-1812.0470171128447,0.083,-0.04948153438405764
459601,20240409,probe01,289,dCA1,CA1,-2254.928933085986,-2967.574152889425,-1651.0191953900373,0.0,0.1714082811357881
459601,20240409,probe01,290,root,ProS,-2198.9196414719595,-2992.080234836015,-1796.1036684274193,0.553,-0.02087546984575229
459601,20240409,probe01,292,root,ProS,-2209.5921981989145,-2987.410606954756,-1768.4578578115236,0.0,0.6247739739660204
459601,20240409,probe01,294,dCA1,CA1,-2273.805919312195,-2959.3147916650046,-1602.1209229741514,0.0,0.9027585513075902
459601,20240409,probe01,297,dCA1,CA1,-2279.1421976756724,-2956.979977724375,-1588.2980176662036,0.0,0.921535637294237
459601,20240409,probe01,304,root,ProS,-2198.101052625105,-2992.438396933472,-1798.2241118048971,0.0,0.5192368804272168
459601,20240409,probe01,306,root,ProS,-2203.4373309885823,-2990.1035829928433,-1784.4012064969493,0.0,-0.3922299043198617
459601,20240409,probe01,307,dCA1,CA1,-2260.265211449463,-2965.239338948795,-1637.1962900820897,0.0,0.15881543233356699
459601,20240409,probe01,309,dCA1,CA1,-2260.265211449463,-2965.239338948795,-1637.1962900820897,0.0,0.24728546492600967
459601,20240409,probe01,311,dCA1,CA1,-2260.265211449463,-2965.239338948795,-1637.1962900820897,0.502,0.0451730255567497
459601,20240409,probe01,313,root,ProS,-2220.2647549258695,-2982.740979073498,-1740.812047195628,0.0,0.40291225227465116
459601,20240409,probe01,315,root,ProS,-2220.2647549258695,-2982.740979073498,-1740.812047195628,0.0,0.30236214073391326
459601,20240409,probe01,316,root,ProS,-2214.928476562392,-2985.075793014127,-1754.634952503576,0.0,0.8381490295348154
459601,20240409,probe01,317,root,ProS,-2214.928476562392,-2985.075793014127,-1754.634952503576,0.0,0.7587105065692084
459601,20240409,probe01,318,root,ProS,-2220.2647549258695,-2982.740979073498,-1740.812047195628,0.0,0.15423412857015212
459601,20240409,probe01,320,dCA1,CA1,-2289.8147544026274,-2952.310349843117,-1560.6522070503079,0.0,0.3194194720917801
459601,20240409,probe01,326,dCA1,CA1,-2284.47847603915,-2954.645163783746,-1574.4751123582557,0.013,0.1141872707430791
459601,20240409,probe01,327,dCA1,CA1,-2284.47847603915,-2954.645163783746,-1574.4751123582557,0.0,0.7499755093789252
459601,20240409,probe01,328,root,ProS,-2208.77360935206,-2987.768769052214,-1770.5783011890014,0.0,0.4253444284090567
459601,20240409,probe01,329,root,ProS,-2208.77360935206,-2987.768769052214,-1770.5783011890014,0.0,0.6557490613751837
459601,20240409,probe01,330,root,ProS,-2214.1098877155373,-2985.4339551115845,-1756.7553958810536,0.0,0.23030857753434747
459601,20240409,probe01,334,root,ProS,-2208.77360935206,-2987.768769052214,-1770.5783011890014,0.01,-0.08085748367136737
459601,20240409,probe01,335,root,ProS,-2208.77360935206,-2987.768769052214,-1770.5783011890014,0.0,-0.11683054731283046
459601,20240409,probe01,336,dCA1,CA1,-2276.2740465398956,-2958.2348971269075,-1595.7275741582462,0.378,-0.03118751898917241
459601,20240409,probe01,343,root,ProS,-2225.6010332893466,-2980.406165132869,-1726.9891418876819,0.0,0.7656872406925262
459601,20240409,probe01,350,dCA1,CA1,-2230.1187228059703,-2978.429513289697,-1715.2866799572103,0.0,0.39522809812780324
459601,20240409,probe01,354,root,ProS,-2224.7824444424928,-2980.764327230326,-1729.109585265158,0.002,0.13026537182212614
459601,20240409,probe01,356,dCA1,CA1,-2281.610324903373,-2955.9000831862786,-1581.9046688502983,0.0,0.14024716651294047
459601,20240409,probe01,357,dCA1,CA1,-2286.9466032668506,-2953.5652692456492,-1568.0817635423507,0.0,0.3226828495502538
459601,20240409,probe01,358,dCA1,CA1,-2241.609868379779,-2973.401723310981,-1685.5204259638385,0.0,0.30103469234119407
459601,20240409,probe01,362,dCA1,CA1,-2305.8235894930594,-2945.305908021229,-1519.1834911264646,0.001,-0.06866132465531313
459601,20240409,probe01,364,dCA1,CA1,-2305.8235894930594,-2945.305908021229,-1519.1834911264646,0.0,0.8358860830084692
459601,20240409,probe01,368,dCA1,CA1,-2240.7912795329253,-2973.759885408438,-1687.6408693413146,0.0,0.30302945227503886
459601,20240409,probe01,370,dCA1,CA1,-2240.7912795329253,-2973.759885408438,-1687.6408693413146,0.0,0.1538352830669389
459601,20240409,probe01,371,dCA1,CA1,-2235.4550011694478,-2976.0946993490675,-1701.4637746492624,0.0,0.5987710269174524
459601,20240409,probe01,372,dCA1,CA1,-2235.4550011694478,-2976.0946993490675,-1701.4637746492624,0.239,0.02637327725024885
459601,20240409,probe01,373,root,ProS,-2219.4461660790153,-2983.0991411709556,-1742.9324905731057,0.187,-0.040184384971052166
459601,20240409,probe01,378,dCA1,CA1,-2297.6191599938056,-2948.895641364391,-1540.435952926455,0.412,-0.03190005960389033
459601,20240409,probe01,382,dCA1,CA1,-2246.9461467432566,-2971.0669093703523,-1671.6975206558905,0.0,0.43318350398601
459601,20240409,probe01,386,dCA1,CA1,-2321.8324245834924,-2938.301466199341,-1477.714775202621,0.0,0.16722704869938
459601,20240409,probe01,389,dCA1,CA1,-2321.8324245834924,-2938.301466199341,-1477.714775202621,0.0,0.9032675249986468
459601,20240409,probe01,390,dCA1,CA1,-2316.496146220015,-2940.6362801399705,-1491.5376805105689,0.0,0.6004859927744552
459601,20240409,probe01,394,dCA1,CA1,-2246.1275578964023,-2971.425071467809,-1673.8179640333667,0.0,0.2910164847470543
459601,20240409,probe01,397,dCA1,CA1,-2235.4550011694478,-2976.0946993490675,-1701.4637746492624,0.573,-0.012186464737855554
459601,20240409,probe01,399,dCA1,CA1,-2308.291716720761,-2944.2260134831326,-1512.7901423105593,0.0,0.5932726271596356
459601,20240409,probe01,406,dCA1,CA1,-2262.954981833689,-2964.062467548464,-1630.2288047320474,0.0,0.2787798002462697
459601,20240409,probe01,407,dCA1,CA1,-2262.954981833689,-2964.062467548464,-1630.2288047320474,0.0,0.5052039816509629
459601,20240409,probe01,409,dCA1,CA1,-2332.5049813104474,-2933.631838318083,-1450.0689645867255,0.0,0.6105292774325259
459601,20240409,probe01,414,dCA1,CA1,-2251.4638362598803,-2969.09025752718,-1659.9950587254189,0.0,0.5952986757301237
459601,20240409,probe01,415,dCA1,CA1,-2251.4638362598803,-2969.09025752718,-1659.9950587254189,0.336,-0.027029817847668048
459601,20240409,probe01,423,dCA1,CA1,-2262.136413694324,-2964.4206205856494,-1632.3491944695832,0.0,0.6030178047691828
459601,20240409,probe01,426,dCA1,CA1,-2256.8001146233573,-2966.755443586551,-1646.1721534174712,0.0,0.649726595822494
459601,20240409,probe01,434,dCA1,CA1,-2273.6275592681327,-2959.392830606934,-1602.5829404762114,0.0,0.412816073689152
459601,20240409,probe01,435,dCA1,CA1,-2273.6275592681327,-2959.392830606934,-1602.5829404762114,0.281,-0.038088451725382375
459601,20240409,probe01,438,dCA1,CA1,-2343.1775587448906,-2928.9622013765525,-1422.4231003308898,0.0,0.820910890832941
459601,20240409,probe01,439,dCA1,CA1,-2337.8412803814135,-2931.297015317182,-1436.2460056388375,0.0,0.6403251560803639
459601,20240409,probe01,440,dCA1,CA1,-2343.1775587448906,-2928.9622013765525,-1422.4231003308898,0.0,0.4968372513728465
459601,20240409,probe01,441,dCA1,CA1,-2337.8412803814135,-2931.297015317182,-1436.2460056388375,0.0,0.7163130134918305
459601,20240409,probe01,454,dCA1,CA1,-2284.3001159950877,-2954.7232027256755,-1574.937129860316,0.0,0.7326887619755683
459601,20240409,probe01,455,dCA1,CA1,-2284.3001159950877,-2954.7232027256755,-1574.937129860316,0.0,0.6913032914033078
459601,20240409,probe01,457,dCA1,CA1,-2284.3001159950877,-2954.7232027256755,-1574.937129860316,0.0,0.3401140018471155
459601,20240409,probe01,461,dCA1,CA1,-2284.3001159950877,-2954.7232027256755,-1574.937129860316,0.0,0.7258956254989289
459601,20240409,probe01,462,dCA1,CA1,-2278.96383763161,-2957.058016666305,-1588.7600351682636,0.576,0.015011735477111918
459601,20240409,probe01,463,dCA1,CA1,-2278.96383763161,-2957.058016666305,-1588.7600351682636,0.0,0.6123334600822947
459601,20240409,probe01,464,dCA1,CA1,-2353.850115471846,-2924.292573495294,-1394.777289714994,0.0,0.7926167205939345
459601,20240409,probe01,475,dCA1,CA1,-2278.1452487847564,-2957.4161787637618,-1590.8804785457398,0.0,0.1898271673511894
459601,20240409,probe01,480,dCA1,CA1,-2294.9726727220427,-2950.053574844417,-1547.2913192444203,0.0,0.6591072860902928
459601,20240409,probe01,482,dCA1,CA1,-2294.9726727220427,-2950.053574844417,-1547.2913192444203,0.0,0.9654910293782268
459601,20240409,probe01,484,dCA1,CA1,-2359.186393835324,-2921.9577595546652,-1380.9543844070463,0.0,0.8120312118441748
459601,20240409,probe01,485,dCA1,CA1,-2369.8589505622786,-2917.288131673406,-1353.3085737911506,0.0,0.8287471957099573
459601,20240409,probe01,489,dCA1,CA1,-2288.8178055117114,-2952.7465508825035,-1563.2346679298441,0.022,-0.08829266196519447
459601,20240409,probe01,493,dCA1,CA1,-2300.30895108552,-2947.718760903788,-1533.4684139364724,0.0,0.854197087057383
459601,20240409,probe01,496,dCA1,CA1,-2300.30895108552,-2947.718760903788,-1533.4684139364724,0.0,0.4388519786087317
459601,20240409,probe01,497,dCA1,CA1,-2300.30895108552,-2947.718760903788,-1533.4684139364724,0.0,0.4881525563196707
