time,accuracy,object,region,subject,date,probe
1.2749999999999888,0.4533333333333333,2,Cortex,466394,20241105,probe01
1.2749999999999888,0.4333333333333333,3,Cortex,466394,20241105,probe01
1.2999999999999887,0.4914285714285714,1,Cortex,466394,20241105,probe01
1.2999999999999887,0.5047619047619046,2,Cortex,466394,20241105,probe01
1.2999999999999887,0.42095238095238086,3,Cortex,466394,20241105,probe01
1.3249999999999886,0.45523809523809516,1,Cortex,466394,20241105,probe01
1.3249999999999886,0.520952380952381,2,Cortex,466394,20241105,probe01
1.3249999999999886,0.4380952380952381,3,Cortex,466394,20241105,probe01
1.3499999999999885,0.4419047619047619,1,Cortex,466394,20241105,probe01
1.3499999999999885,0.5352380952380952,2,Cortex,466394,20241105,probe01
1.3499999999999885,0.4104761904761904,3,Cortex,466394,20241105,probe01
1.3749999999999885,0.4380952380952381,1,Cortex,466394,20241105,probe01
1.3749999999999885,0.4828571428571429,2,Cortex,466394,20241105,probe01
1.3749999999999885,0.42095238095238097,3,Cortex,466394,20241105,probe01
1.3999999999999884,0.46761904761904755,1,Cortex,466394,20241105,probe01
1.3999999999999884,0.520952380952381,2,Cortex,466394,20241105,probe01
1.3999999999999884,0.3942857142857143,3,Cortex,466394,20241105,probe01
1.4249999999999883,0.518095238095238,1,Cortex,466394,20241105,probe01
1.4249999999999883,0.49809523809523815,2,Cortex,466394,20241105,probe01
1.4249999999999883,0.3999999999999999,3,Cortex,466394,20241105,probe01
1.4499999999999882,0.4657142857142857,1,Cortex,466394,20241105,probe01
1.4499999999999882,0.5371428571428571,2,Cortex,466394,20241105,probe01
1.4499999999999882,0.4085714285714286,3,Cortex,466394,20241105,probe01
1.474999999999988,0.4895238095238094,1,Cortex,466394,20241105,probe01
1.474999999999988,0.5314285714285714,2,Cortex,466394,20241105,probe01
1.474999999999988,0.4409523809523809,3,Cortex,466394,20241105,probe01
1.499999999999988,0.5171428571428571,1,Cortex,466394,20241105,probe01
1.499999999999988,0.539047619047619,2,Cortex,466394,20241105,probe01
1.499999999999988,0.399047619047619,3,Cortex,466394,20241105,probe01
1.524999999999988,0.498095238095238,1,Cortex,466394,20241105,probe01
1.524999999999988,0.5228571428571428,2,Cortex,466394,20241105,probe01
1.524999999999988,0.43523809523809526,3,Cortex,466394,20241105,probe01
1.5499999999999878,0.5114285714285713,1,Cortex,466394,20241105,probe01
1.5499999999999878,0.5009523809523809,2,Cortex,466394,20241105,probe01
1.5499999999999878,0.4438095238095237,3,Cortex,466394,20241105,probe01
1.5749999999999877,0.5533333333333333,1,Cortex,466394,20241105,probe01
1.5749999999999877,0.4838095238095238,2,Cortex,466394,20241105,probe01
1.5749999999999877,0.43809523809523804,3,Cortex,466394,20241105,probe01
1.5999999999999877,0.5247619047619048,1,Cortex,466394,20241105,probe01
1.5999999999999877,0.48952380952380947,2,Cortex,466394,20241105,probe01
1.5999999999999877,0.43047619047619046,3,Cortex,466394,20241105,probe01
1.6249999999999876,0.5066666666666666,1,Cortex,466394,20241105,probe01
