p_expectation_obj1,p_expectation_obj2,p_reward_obj1,p_reward_obj2,diff_obj1,diff_obj2,dprime_obj1,dprime_obj2,p_sound_id,p_ripples,amp_ripples,assembly,region,subject,date,probe
0.383126652649578,0.9234684106699359,0.04837436029142084,0.03241924095442705,0.030690429916745893,-0.1447881334328982,0.0814616445381853,-0.41565246985770515,0.19964522443610866,0.39127499168945945,0.07718138388408222,8,CA1,459601,20240410,probe01
0.6513257973113615,0.8279099042568046,0.6359956833451008,0.15762054208894616,-0.021375546805322956,0.03918459852828102,-0.057877964295848516,0.0911913479757095,0.6657463588019147,0.04181610761390442,-0.03860924425882756,9,CA1,459601,20240410,probe01
0.6991697861121922,0.36193618763499247,0.10038937956029659,0.2997487369212891,-0.5272520552273956,-0.15129710701858323,-0.7795903043026653,-0.24896032709482102,0.5308336965881877,0.034869445130395804,0.23254605282409274,10,CA1,459601,20240410,probe01
0.8935161677864407,0.8391158590614123,0.8253827311997974,0.6573211035290232,-0.29799830223325363,-0.12009532180910498,-0.2701084168120913,-0.10162650197302082,0.8878816052874842,0.004259971872570656,0.10597367754014168,11,CA1,459601,20240410,probe01
0.3270980368551172,0.18620922552146624,0.12556691143546306,0.000758996627742925,-0.15747692301659488,-0.22323730816346626,-0.4512587856334722,-0.8008842272302696,0.23548953967718478,4.816317412559279e-06,0.9592750678562061,12,CA1,459601,20240410,probe01
0.7038483520887506,0.5335696760962032,0.9399701885914878,0.3871523551507935,0.011459296324887777,0.1887461990898691,0.022435232727141582,0.4523936460315959,0.543583775469942,0.7133679947861731,0.06901799021215548,13,CA1,459601,20240410,probe01
0.1857716809512604,0.25013204701631386,0.00017461487272951715,0.31527318103599977,0.11711366053426972,-0.07147237814762544,0.30731219823512346,-0.16914083787418693,0.04462272523977828,0.47563898992970766,0.17889343495948615,14,CA1,459601,20240410,probe01
0.49682424504236544,0.18302940380512311,0.411287449263544,0.3330573736703333,0.3520379540010546,0.10665479275557688,0.47894051056738973,0.1361385452769671,0.3868447526298514,0.36678262186594157,-0.09112686733213476,15,CA1,459601,20240410,probe01
0.9111111631324361,0.838532043935021,0.05368073477783397,0.005787375052591637,-0.1492866222747339,-0.041381522121313824,-0.31099760606720156,-0.07655512559331994,0.39022405707073893,0.21442319989954517,-0.08381480046897898,16,CA1,459601,20240410,probe01
0.27914915063399637,0.5297391130398752,0.7344184194401746,0.07692391782525088,0.1420521754096945,0.10559018920143146,0.2108898342870939,0.15161606916607095,0.5362014378619875,0.02307378135043614,0.24019062708628702,1,LEC,459601,20240411,probe00
0.6186043903896832,0.8843065463269281,0.9282194668285558,0.5057678878092103,0.001883278542499485,0.0012174433781964658,0.005398268038475957,0.003316245903044491,0.6315434562491646,0.9473586505397255,-0.12057546809299895,2,LEC,459601,20240411,probe00
0.46763888486836613,0.17240982162506613,0.2149968430871062,0.13995601806551727,-0.2700756432897919,0.3125330226845041,-0.4867206045243045,0.5339649702201958,0.5504102590154039,0.1401837660766001,-0.35917285918907826,3,LEC,459601,20240411,probe00
0.15748655627805985,0.028506913877447304,0.870034635943645,0.0028050690589007665,0.11284774284229289,-0.04051111636802196,0.27970840928393553,-0.1264198260281999,0.08866949258189927,0.09543292945395998,-0.3205373042987527,1,PERI,459601,20240411,probe00
0.30357062786814937,0.043169931987465215,0.22999905920168606,0.19275387059186333,-0.06225594814962179,-0.22239497186439672,-0.12208196095873831,-0.5552627562115011,0.17378057308704165,0.6301362078066626,0.2528525928902886,2,PERI,459601,20240411,probe00
0.37002089599494736,0.1403223856746343,0.08642493324902567,0.6059248030685156,-0.04973394653034452,0.10137510186937847,-0.14390472019638545,0.31097422686727494,0.2584277229231786,0.45595879178638843,0.16873939695749823,3,PERI,459601,20240411,probe00
0.9529557958052872,0.9261738814941891,0.17292227166769825,0.010043078634903502,-0.17025561636670425,0.013040245603888431,-0.39562397011421874,0.031734425400884295,0.7354793983832033,0.7372680662602065,0.13574346105453672,4,PERI,459601,20240411,probe00
7.752658859661032e-05,1.5523718843724055e-07,3.5411994218081944e-06,1.596499669132001e-07,0.3663746936015123,-2.1525676382957233,0.6954156111084293,-3.615070321066823,0.00018051911517324992,0.8210810931311919,-0.22018022511341345,5,PERI,459601,20240411,probe00
0.6133932979872958,0.7681140209644782,0.0626302447456244,0.43057688404677685,0.11853663212873278,-0.01469107715444723,0.36355712478512237,-0.055844302087709095,0.47107675047689146,0.09177660054445613,0.2786454385902103,6,PERI,459601,20240411,probe00
0.041408838157399486,0.12448010223665307,0.26770177353065416,0.34959390588583406,-0.1142108572853548,-0.13502060873410765,-0.31616704135816054,-0.35330471451621653,0.038924709160493065,0.676824229379794,0.4615019740919588,7,PERI,459601,20240411,probe00
0.3903533768077535,3.704692884254346e-05,0.7210925581526016,0.00011629092600495827,-0.056610406657718486,0.8959710904184495,-0.0890478813142309,1.3272940714010688,0.05154277588828504,0.03208354735558028,-0.16337807636509852,8,PERI,459601,20240411,probe00
0.6091519591806398,0.08355412950771512,0.15168435099240474,0.35424983513948216,0.12021372236709812,0.00703888034948702,0.31320961362858535,0.025063587716089016,0.5009111260451088,0.5620786732766705,-0.2896326502688089,9,PERI,459601,20240411,probe00
0.13038994226919987,0.6089531418206315,0.00418790378554279,0.09664411513896942,0.3904052989117621,-0.14765876716071313,0.6214559128898469,-0.2212936795402718,0.11807953497666135,0.15782098436827552,0.4162589422020364,10,PERI,459601,20240411,probe00
